0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,label
-0.037533734,-0.115215294,-0.013594786,-0.015271337,-0.093396194,0.40156966,0.11143772,0.112556696,0.13070962,-0.3334336,-0.015439003,0.4532413,-0.02215536,-0.05569336,-0.002159128,0.14581534,0.00021823186,0.2593002,0.15373254,-0.08591136,-0.18569379,-0.1980926,0.120328926,-0.13725127,0.1940813,-0.15877184,0.026621604,-0.072812915,-0.251357,-0.2790338,-0.060505718,0.11028671,1.0
0.0051295385,-0.09797452,-0.088409476,0.14469989,-0.13041069,0.43975636,-0.04349997,-0.045255266,0.15183991,-0.2142396,0.0016779155,0.36159575,0.027290393,-0.008520008,-0.07447657,0.20960884,0.038909093,0.4080748,0.061984543,0.025430309,-0.12742698,-0.21698405,0.13845275,0.0013326873,0.0017821215,-0.11259956,0.054759357,-0.006109061,-0.3470363,-0.25540194,-0.07805442,0.18651086,1.0
-0.041246433,-0.10840775,-0.036180522,0.08814561,-0.15629229,0.400929,0.044942588,0.053860772,0.169251,-0.34996828,-0.0043091485,0.40154338,-0.009769926,-0.011473136,-0.060150072,0.1484387,0.040693566,0.33918184,0.08131593,-0.14874904,-0.19725049,-0.18419057,0.07115894,-0.045205448,0.107387066,-0.09694846,0.023058128,0.0028362107,-0.32951695,-0.21890025,-0.14937708,0.15314811,1.0
-0.053182155,-0.11826173,-0.071557395,0.10413936,-0.2300883,0.34687442,0.026436068,-0.009193716,0.13120781,-0.35822964,-0.07287726,0.47457045,0.06391735,-0.0062571587,-0.1628323,0.12145894,0.11052714,0.2560436,0.022936847,-0.09191818,-0.21211945,-0.12101454,-0.0026931213,-0.055292863,0.10100002,-0.15819518,-0.01457731,-0.0063412413,-0.322316,-0.2597912,-0.04457813,0.11580957,1.0
-0.07330209,-0.15812601,-0.031145016,0.09568611,-0.19362247,0.34208673,0.034349427,-0.00065084774,0.21744727,-0.33048606,-0.05148034,0.44601142,0.036606655,-0.027465304,-0.1034589,0.14968288,0.07402928,0.33419764,0.048646554,-0.09858942,-0.15330464,-0.18193358,0.020715421,-0.026697537,0.120971926,-0.16453321,0.06338524,-0.008305442,-0.2732702,-0.30124992,-0.019455707,0.109190196,1.0
-0.14852434,-0.04180105,-0.09011901,0.21456903,-0.15648948,0.30795246,0.043200195,0.0206301,0.16933614,-0.23573592,-0.094171405,0.431914,0.06958082,0.01977841,-0.13471043,0.09806376,0.15511556,0.3947886,-0.037707478,-0.16289818,-0.20780617,-0.111026995,0.028427633,-0.045046356,-0.021067208,-0.0880123,0.015515544,0.037600264,-0.36437225,-0.16999117,-0.15424173,0.1619652,1.0
-0.081069596,-0.05086005,-0.095501244,0.17141132,-0.12954028,0.3704288,0.06242167,0.054935776,0.19293116,-0.2346874,-0.017110309,0.40195,0.048402615,0.027391326,-0.07875871,0.19772705,0.069780305,0.35877517,-0.011695306,-0.11905111,-0.21196234,-0.15316257,0.09706928,-0.08230689,0.043753047,-0.13018402,0.063609555,0.035516594,-0.3616328,-0.22360162,-0.14633085,0.17330863,1.0
-0.08080823,-0.11678389,-0.05735846,0.13836178,-0.14312117,0.36270955,0.021694167,0.005055555,0.18937188,-0.31928793,0.037922427,0.42038676,0.0024572206,-0.04302729,-0.016236724,0.18120448,0.051077217,0.3404415,0.10067744,-0.11616202,-0.13365875,-0.24940342,0.06079946,-0.06506948,0.113276176,-0.107022755,0.04190813,-0.021434097,-0.32092324,-0.24997959,-0.093719944,0.15176119,1.0
-0.06920369,-0.098884754,-0.03336571,0.1471409,-0.22519891,0.32384136,-0.01268005,0.015427453,0.17348777,-0.33546963,-0.06580725,0.42023864,0.09026962,0.0313485,-0.17266795,0.116899446,0.12147495,0.32036132,0.009827068,-0.135974,-0.2095591,-0.11640655,0.03467293,-0.014598084,0.03079952,-0.12857011,-0.010073915,0.0025985239,-0.3466606,-0.22609197,-0.10392166,0.18965866,1.0
-0.061453197,-0.09632912,-0.08419846,0.10033237,-0.14605755,0.372285,0.06065771,0.031215489,0.14004941,-0.28403318,-0.056323517,0.44213027,0.044457883,-0.051372215,-0.041174144,0.156865,0.08408896,0.3741028,0.06944184,-0.07120618,-0.17217755,-0.14055857,0.12106204,-0.11761544,0.057179492,-0.14128532,0.0221412,-0.0052609993,-0.35031235,-0.22740708,-0.1218396,0.16587225,1.0
-0.046955947,-0.10741674,-0.06582825,0.08733741,-0.15505277,0.3721068,0.046713438,0.0710734,0.15139043,-0.30859554,0.028401462,0.43117025,-0.0027376458,-0.06054801,-0.027719187,0.18180561,-0.0006322052,0.30035102,0.12045361,-0.09660691,-0.17815132,-0.24315734,0.10319531,-0.07852407,0.19325659,-0.16559681,0.0217045,-0.032901246,-0.27513075,-0.27691874,-0.09911616,0.10925507,1.0
-0.03493579,-0.099785425,-0.060229074,0.06946936,-0.16299412,0.3913055,0.037548672,0.024015905,0.13153514,-0.36230052,-0.01249521,0.4152423,0.014844437,-0.04300581,-0.07151259,0.13598157,0.02855397,0.32358116,0.08183162,-0.074525535,-0.15298094,-0.20369661,0.07016173,-0.066471435,0.13177888,-0.12875983,0.032301698,-0.04474934,-0.34636524,-0.2751687,-0.09464664,0.13502696,1.0
-0.07544243,-0.10695343,-0.061836697,0.08151364,-0.20783952,0.3595594,0.025186239,0.054107174,0.16687466,-0.32924792,-0.031230042,0.44885454,0.07857961,-0.015624384,-0.087334216,0.109056786,0.06412987,0.30942392,0.018794192,-0.11431684,-0.1778407,-0.14742795,0.055156376,-0.07522285,0.116063595,-0.14305717,-0.004470052,-0.02227547,-0.32680985,-0.25534797,-0.11749481,0.1900458,1.0
-0.06851926,-0.087944,-0.08693146,0.090898894,-0.11541583,0.41751602,0.03719221,-0.024057353,0.13525088,-0.3193747,-0.035429902,0.4387509,0.037246015,-0.06549696,-0.06246472,0.15860716,0.069236375,0.34764653,0.035375874,-0.110661566,-0.18479455,-0.17589074,0.05944845,-0.11158393,0.049564224,-0.064780094,0.028255045,-0.005986084,-0.32999986,-0.21965206,-0.12358816,0.18230166,1.0
-0.07609807,-0.09323807,0.006742165,0.16753018,-0.20204388,0.338146,0.016520875,0.02034321,0.22704953,-0.3194079,-0.046326272,0.37944388,0.055138938,0.022433823,-0.12688228,0.1505463,0.09148461,0.3605231,0.029579133,-0.14269179,-0.17912169,-0.12655,0.053528175,-0.006521624,0.018636435,-0.11728851,0.04846649,0.010231114,-0.352854,-0.24815442,-0.10607181,0.18725438,1.0
-0.015138091,-0.15461582,-0.01052341,0.06749024,-0.1634466,0.35932913,0.0030881045,0.061322685,0.22340311,-0.33937332,0.050570358,0.33900416,-0.032562666,-0.082163095,0.030514244,0.17737196,-0.032101013,0.3147471,0.19348113,-0.034484226,-0.08806941,-0.24724631,0.11380346,-0.040108733,0.17578378,-0.1471611,0.0629437,-0.07657906,-0.30080885,-0.31506857,-0.029338641,0.1168968,1.0
-0.07089043,-0.097536765,-0.025678804,0.061527748,-0.14002821,0.39544776,0.058757637,0.06898285,0.15522984,-0.33696273,-0.017956903,0.426034,0.02104742,-0.01818186,-0.030357234,0.1559622,0.03723609,0.3218821,0.12783723,-0.11947578,-0.21011169,-0.18473291,0.111821644,-0.0753491,0.12308795,-0.12513678,0.007718654,-0.037589505,-0.31725225,-0.2181907,-0.105347246,0.16621824,1.0
-0.07813212,-0.13189895,-0.07838554,0.14325343,-0.18783388,0.33760613,0.0018660252,0.05860082,0.2546318,-0.27578664,-0.04236499,0.4020676,0.033145245,-0.0066676857,-0.056209013,0.15712762,0.08051215,0.35946792,0.06140165,-0.07925243,-0.16534658,-0.13459833,0.078438155,-0.034822825,0.07930799,-0.13619897,0.04470459,-0.011361057,-0.3538176,-0.26657557,-0.055927113,0.19717546,1.0
0.016921367,-0.13774203,0.0178038,-0.074920446,-0.0890811,0.38221195,0.08291119,0.017693589,0.114813596,-0.333429,0.10688633,0.3356336,-0.10592737,-0.16568163,0.09807793,0.18481582,-0.11134376,0.19202638,0.2537915,0.024944672,-0.06409284,-0.29593676,0.06735443,-0.08450488,0.27120697,-0.15739195,0.057859674,-0.12519792,-0.17799576,-0.3324488,0.071156606,-0.020961262,1.0
-0.034093406,-0.11208336,-0.012876637,0.12056832,-0.1556149,0.3802443,-0.017304344,0.030999286,0.17251363,-0.3372734,-0.015986905,0.3928198,-0.0079629095,-0.0034114968,-0.064673446,0.1717592,0.046514988,0.34354985,0.1262959,-0.08743293,-0.17077368,-0.19364443,0.099740595,-0.03306639,0.06922453,-0.10375698,0.031477384,-0.038962647,-0.35444474,-0.24739231,-0.11401028,0.17403045,1.0
-0.06898862,-0.1116704,-0.030757073,0.14562435,-0.18856245,0.3670627,-0.0006867703,0.006893458,0.19715759,-0.28990152,-0.034428094,0.38758692,0.0332759,-0.01100714,-0.048014536,0.14681526,0.07157757,0.42048252,0.07841338,-0.10214682,-0.14826238,-0.1646554,0.089573115,-0.038957518,0.023419982,-0.090047576,0.021870561,0.024248652,-0.34318766,-0.2037524,-0.16186695,0.19622669,1.0
